address|latitude|longtitude|name|country|phone|region
г. Астрахань, ул. Ереванская, 2|46.372458|48.082931|30651|RU|(8512) 40-78-66|Астраханская область
г. Астрахань, ул. Джона Рида, 22 |46.335336|48.057461|30652|RU|(8512) 35-18-28|Астраханская область
г. Астрахань, Трусовский р-н, ул. Магистральная, 13|46.418719|47.97516|30653|RU|(8512) 57-08-68|Астраханская область
п. Началово, ул. Килинчинская|46.334825|48.212557|30654|RU|(918) 349-07-75|Астраханская область
1386 км трассы Москва-Астрахань, Наримановский р-н, с. Солянка, ул. Магистральная, 2, 30 км от Астрахани, справа при движении от Москвы|46.390339|47.999922|30655|RU|(8512) 57-34-22|Астраханская область
г. Астрахань, р-н Советский |46.276525|47.969999|30656|RU|(8512) 38-70-55|Астраханская область
с. Икряное, слева при движении из г. Астрахани|46.088204|47.730296|30658|RU|(85144) 2-28-93|Астраханская область
г. Камызяк, ул. Молодежная, 13 А|46.120191|48.08093|30659|RU|(85145) 9-15-45|Астраханская область
г. Астрахань, Советский р-он, ул. Рождественского, 2 |46.318854|48.039715|30660|RU|(8512) 35-18-51|Астраханская область
г. Астрахань, ул. Дзержинского, 167 А|46.341217|47.987713|30661|RU|(8512) 56-36-86|Астраханская область
г. Астрахань, ул. 5-я Керченская, 18|46.344928|47.983217|30662|RU|(8512) 56-26-78|Астраханская область
пос. Красноармейский, ул. Чкалова, 141|46.305846|47.953841|30663|RU|(8512) 50-80-78|Астраханская область
'195 км трассы Астрахань-Харабали-Ахтубинск-Волжский, г. Харабали, слева при движении от г. Астрахани'|47.420364|47.250245|30665|RU|(85148) 5-93-72 |Астраханская область
220 км трассы Астрахань-Харабали-Ахтубинск-Волжский, с. Сасыколи, ул. Юбилейная, 2, слева при движении от г. Астрахани |47.549884|47.018867|30667|RU|(85148) 5-33-53|Астраханская область
'100 км трассы Астрахань-Харабали-Ахтубинск-Волжский, с. Вольное,слева при движении от г. Астрахани'|47.140504|47.63527|30668|RU|(85148) 5-54-98|Астраханская область
г. Астрахань, Советский р-н, ул. Аэропортовская, 5|46.293638|47.998956|30669|RU|(8512) 39-30-45|Астраханская область
'115 км, трассы Астрахань-Лагань-Махачкала, Лиманский р-н, с. Лиман, слева при движении от г. Астрахани'|45.783002|47.24009|30670|RU|(85147) 2-11-40|Астраханская область
40 км, с. Красный Яр, ул. Ворошилова, 1 К, справа при движении от г. Астрахани|46.533427|48.351959|30671|RU|(85146) 9-16-16|Астраханская область
"г. Астрахань, ул. Анри Барбюса, 27 ""В"""|46.361516|48.055809|30672|RU|(8512) 54-71-41|Астраханская область
г. Астрахань, ул. Н.Островского, 135 А |46.337766|48.06407|30674|RU|(8512) 49-76-23|Астраханская область
'1250 км трассы Москва-Астрахань, Енотаевский р-н, с. Енотаевка,  справа при движении от Астрахани '|47.234519|46.993439|30675|RU|(85143) 9-21-82|Астраханская область
'1108 км трассы Москва-Астрахань, Черноярский р-н, с. Старица, справа при движении от Астрахани 308 км '|48.22786|45.917369|30676|RU|(85149) 2-34-84|Астраханская область
'1132 км тр. Москва-Астрахань, Черноярский р-н, с.Черный Яр, ул. 1-го Мая, 43Б, справа при движении от Астрахани, 284 км '|48.054153|46.115917|30677|RU|(85149) 2-17-68|Астраханская область
'335 км трассы Астрахань-Харабали-Ахтубинск-Волжский г. Ахтубинск, слева при движении от г. Астрахани, ул. Астраханская, 64А '|48.27526|46.20737|30678|RU|(85141) 3-56-65|Астраханская область
'1176 км трассы Москва-Астрахань, Черноярский р-н, с. Никольское, справа при движении от Москвы, 240 км от Астрахани'|47.759868|46.372261|30679|RU|(85143) 9-40-03|Астраханская область
'335 км трассы Астрахань-Харабали-Ахтубинск-Волжский, г. Ахтубинск, слева при движении от г. Астрахани '|48.301153|46.162276|30680|RU|(85141) 5-10-12|Астраханская область
350 км трассы Астрахань-Харабали-Ахтубинск-Волжский, Ахтубинский р-н, г. Знаменск (Капустин Яр)|48.584017|45.707974|30681|RU|(85140) 2-09-89|Астраханская область
Володарский р-н, п.Володарский |46.409103|48.527362|30682|RU|(85142) 9-22-42|Астраханская область
г. Нариманов, ул. Волгоградская, 5|46.691193|47.844881|30683|RU|(85171) 6-33-83|Астраханская область
Витебская обл., Дубровенский р-н, М-1, 607-й км, 1|54.689222|30.953303|31|BY|-|Витебская область
Белгородский район, посёлок Дубовое, Придорожная улица, 3Б|50.553154|36.580751|31380|RU|(989)820-30-49|Белгородская область
г. Старый Оскол, проспект Комсомольский;|51.2769|37.81067|31800|RU|(4725) 24-54-85|Белгородская область
Белгородский р-он, с.Нехотеевка, а/д Москва-Харьков 702 км, слева|50.34658|36.29595|31802|RU|(4722) 57-41-94|Белгородская область
г. Белгород, ул. Волчанская, 139А |50.57698|36.62498|31803|RU|(4722) 21-70-72|Белгородская область
г. Белгород, ул. Волчанская, 1Б |50.5897|36.6069|31804|RU|(4722) 20-76-10|Белгородская область
г. Белгород, ул. Губкина, 62;|50.57306|36.55331|31805|RU|(4722) 20-76-12|Белгородская область
г. Губкин, ул. Артема, в районе ГСК;|51.2857|37.5518|31806|RU|(989) 820-25-86|Белгородская область
г.Белгород, ул.Щорса 1В|50.587014|36.567135|31807|RU|(4722) 20-76-13|Белгородская область
г. Белгород, ул. Студенческая, д.4, корп.Б|50.621196|36.596577|31808|RU|(959) 820-25-84|Белгородская область
